isc_event_id,time_utc,latitude,longitude,depth_km,author,catalog,contributor,contributor_id,mag_type,magnitude,mag_author,place,event_type,id,source,status,net,nst,dmin,rms,gap,updated_utc,url,type
2977109,2001-07-15 00:04:24.831000+00:00,23.3993,70.8642,10.0,ISC,ISC,ISC,4750788,MW,3.9,NDI,Southern India,earthquake,isc_2977109,isc,,,,,,,,,
3871710,2001-07-15 00:11:27.800000+00:00,23.774,70.378,5.0,NDI,NDI,NDI,4693064,ML,3.2,NDI,Southern India,earthquake,isc_3871710,isc,,,,,,,,,
3871733,2001-07-18 18:07:23+00:00,23.728,70.279,5.0,NDI,NDI,NDI,4693092,ML,3.2,NDI,Southern India,earthquake,isc_3871733,isc,,,,,,,,,
3871738,2001-07-19 06:28:50.400000+00:00,23.502,70.384,7.8,NDI,NDI,NDI,4693096,ML,2.8,NDI,Southern India,earthquake,isc_3871738,isc,,,,,,,,,
3871740,2001-07-19 07:04:28.600000+00:00,23.998,70.065,41.6,NDI,NDI,NDI,4693097,ML,3.4,NDI,Southern India,earthquake,isc_3871740,isc,,,,,,,,,
3871743,2001-07-19 16:12:24.300000+00:00,23.224,70.502,20.4,NDI,NDI,NDI,4693099,ML,3.2,NDI,Southern India,earthquake,isc_3871743,isc,,,,,,,,,
3871755,2001-07-21 05:47:02.200000+00:00,23.426,70.347,15.0,NDI,NDI,NDI,4693110,ML,3.1,NDI,Southern India,earthquake,isc_3871755,isc,,,,,,,,,
3871759,2001-07-21 19:25:52.200000+00:00,23.606,70.311,33.0,NDI,NDI,NDI,4693112,ML,3.2,NDI,Southern India,earthquake,isc_3871759,isc,,,,,,,,,
3326627,2001-07-26 11:37:03.427000+00:00,23.6508,70.4881,35.0,ISC,ISC,ISC,4751642,MW,4.0,NDI,Southern India,earthquake,isc_3326627,isc,,,,,,,,,
3871820,2001-07-29 03:41:41.100000+00:00,23.414,70.275,15.0,NDI,NDI,NDI,4693164,ML,3.0,NDI,Southern India,earthquake,isc_3871820,isc,,,,,,,,,
3871831,2001-07-30 14:57:01.800000+00:00,23.52,70.103,15.0,NDI,NDI,NDI,4693171,ML,3.3,NDI,Southern India,earthquake,isc_3871831,isc,,,,,,,,,
3871834,2001-07-30 22:55:08+00:00,23.602,70.203,15.0,NDI,NDI,NDI,4693173,ML,3.2,NDI,Southern India,earthquake,isc_3871834,isc,,,,,,,,,
2974879,2001-08-01 06:20:08.482000+00:00,23.6356,70.582,15.0,ISC,ISC,ISC,4772918,mb,4.0,ISC,Southern India,earthquake,isc_2974879,isc,,,,,,,,,
3954536,2001-08-02 03:36:03.200000+00:00,23.547,70.318,16.2,NDI,NDI,NDI,4741804,ML,3.2,NDI,Southern India,earthquake,isc_3954536,isc,,,,,,,,,
2057666,2001-08-03 04:24:23.291000+00:00,23.4942,70.2416,15.0,ISC,ISC,ISC,4773081,MW,4.1,NDI,Southern India,earthquake,isc_2057666,isc,,,,,,,,,
1955359,2001-08-04 11:24:39.345000+00:00,23.4181,70.4574,24.0,ISC,ISC,ISC,4773183,mb,4.23,ISC,Southern India,earthquake,isc_1955359,isc,,,,,,,,,
3954568,2001-08-05 15:51:42.800000+00:00,23.538,70.176,2.4,NDI,NDI,NDI,4741833,ML,2.9,NDI,Southern India,earthquake,isc_3954568,isc,,,,,,,,,
3954582,2001-08-07 03:58:12.300000+00:00,23.454,70.355,22.8,NDI,NDI,NDI,4741846,ML,2.9,NDI,Southern India,earthquake,isc_3954582,isc,,,,,,,,,
3954585,2001-08-07 11:14:53.600000+00:00,22.885,70.97,4.8,NDI,NDI,NDI,4741849,ML,3.2,NDI,Southern India,earthquake,isc_3954585,isc,,,,,,,,,
3954594,2001-08-07 23:21:03.600000+00:00,23.466,70.386,23.2,NDI,NDI,NDI,4741857,ML,2.7,NDI,Southern India,earthquake,isc_3954594,isc,,,,,,,,,
3954599,2001-08-08 23:03:07+00:00,23.463,70.274,18.9,NDI,NDI,NDI,4741860,ML,3.2,NDI,Southern India,earthquake,isc_3954599,isc,,,,,,,,,
3327980,2001-08-08 23:47:18.897000+00:00,23.4976,70.394,15.0,ISC,ISC,ISC,4773570,mb,3.9,ISC,Southern India,earthquake,isc_3327980,isc,,,,,,,,,
3954619,2001-08-10 16:59:03.400000+00:00,23.365,70.215,19.8,NDI,NDI,NDI,4741881,ML,3.1,NDI,Southern India,earthquake,isc_3954619,isc,,,,,,,,,
3954645,2001-08-13 18:12:38.600000+00:00,23.526,70.434,20.4,NDI,NDI,NDI,4741905,ML,2.8,NDI,Southern India,earthquake,isc_3954645,isc,,,,,,,,,
3954649,2001-08-14 09:14:27.700000+00:00,23.247,70.468,33.0,NDI,NDI,NDI,4741908,ML,2.9,NDI,Southern India,earthquake,isc_3954649,isc,,,,,,,,,
3954658,2001-08-15 16:09:42.100000+00:00,23.662,70.135,5.0,NDI,NDI,NDI,4741917,ML,3.1,NDI,Southern India,earthquake,isc_3954658,isc,,,,,,,,,
3954674,2001-08-18 13:21:25.300000+00:00,23.481,70.207,16.3,NDI,NDI,NDI,4741932,ML,3.1,NDI,Southern India,earthquake,isc_3954674,isc,,,,,,,,,
3954677,2001-08-19 15:43:36.100000+00:00,23.627,70.21,11.0,NDI,NDI,NDI,4741935,ML,3.1,NDI,Southern India,earthquake,isc_3954677,isc,,,,,,,,,
3954682,2001-08-20 06:43:51.900000+00:00,23.28,70.301,16.6,NDI,NDI,NDI,4741938,ML,3.4,NDI,Southern India,earthquake,isc_3954682,isc,,,,,,,,,
3954686,2001-08-20 11:20:33+00:00,23.559,70.475,15.0,NDI,NDI,NDI,4741940,ML,3.3,NDI,Southern India,earthquake,isc_3954686,isc,,,,,,,,,
3329267,2001-08-24 12:33:04.359000+00:00,23.2255,70.4594,10.0,ISC,ISC,ISC,4774891,mb,4.09,ISC,Southern India,earthquake,isc_3329267,isc,,,,,,,,,
3954713,2001-08-24 19:13:03.300000+00:00,23.254,70.548,15.0,NDI,NDI,NDI,4741964,ML,3.1,NDI,Southern India,earthquake,isc_3954713,isc,,,,,,,,,
3954728,2001-08-25 21:46:22.400000+00:00,23.542,70.142,15.0,NDI,NDI,NDI,4741978,ML,3.2,NDI,Southern India,earthquake,isc_3954728,isc,,,,,,,,,
3954730,2001-08-25 23:11:06.900000+00:00,23.604,70.406,15.0,NDI,NDI,NDI,4741979,ML,3.0,NDI,Southern India,earthquake,isc_3954730,isc,,,,,,,,,
3954743,2001-08-26 16:25:27.100000+00:00,23.463,70.472,27.6,NDI,NDI,NDI,4741987,ML,2.9,NDI,Southern India,earthquake,isc_3954743,isc,,,,,,,,,
3954759,2001-08-27 20:55:44.200000+00:00,23.534,70.116,6.9,NDI,NDI,NDI,4742004,ML,2.9,NDI,Southern India,earthquake,isc_3954759,isc,,,,,,,,,
3954774,2001-08-28 15:43:13.600000+00:00,23.753,70.352,5.0,NDI,NDI,NDI,4742016,ML,3.1,NDI,Southern India,earthquake,isc_3954774,isc,,,,,,,,,
3964901,2001-09-01 19:26:42.800000+00:00,23.559,70.223,15.0,NDI,NDI,NDI,4752568,ML,3.0,NDI,Southern India,earthquake,isc_3964901,isc,,,,,,,,,
3964912,2001-09-02 14:06:52.700000+00:00,23.479,70.104,9.4,NDI,NDI,NDI,4752579,ML,3.1,NDI,Southern India,earthquake,isc_3964912,isc,,,,,,,,,
3964931,2001-09-04 18:05:12.200000+00:00,23.457,70.353,15.0,NDI,NDI,NDI,4752597,ML,3.4,NDI,Southern India,earthquake,isc_3964931,isc,,,,,,,,,
3964942,2001-09-06 05:22:14.900000+00:00,23.551,70.357,14.4,NDI,NDI,NDI,4752611,ML,3.2,NDI,Southern India,earthquake,isc_3964942,isc,,,,,,,,,
3964946,2001-09-08 14:25:14.600000+00:00,23.477,70.278,15.0,NDI,NDI,NDI,4752614,ML,3.0,NDI,Southern India,earthquake,isc_3964946,isc,,,,,,,,,
3964968,2001-09-10 06:19:36.600000+00:00,23.44,70.183,15.0,NDI,NDI,NDI,4752630,ML,3.3,NDI,Southern India,earthquake,isc_3964968,isc,,,,,,,,,
3964976,2001-09-10 13:13:31.800000+00:00,23.435,70.362,18.6,NDI,NDI,NDI,4752636,ML,3.4,NDI,Southern India,earthquake,isc_3964976,isc,,,,,,,,,
3964978,2001-09-10 15:41:16.400000+00:00,23.421,70.213,23.9,NDI,NDI,NDI,4752637,ML,3.2,NDI,Southern India,earthquake,isc_3964978,isc,,,,,,,,,
3964991,2001-09-11 22:17:31.500000+00:00,23.354,70.239,33.0,NDI,NDI,NDI,4752646,ML,3.0,NDI,Southern India,earthquake,isc_3964991,isc,,,,,,,,,
3964993,2001-09-11 23:41:14.400000+00:00,23.37,70.4,15.0,NDI,NDI,NDI,4752647,ML,3.7,NDI,Southern India,earthquake,isc_3964993,isc,,,,,,,,,
3964995,2001-09-12 01:40:51.300000+00:00,23.494,70.342,15.0,NDI,NDI,NDI,4752648,ML,3.4,NDI,Southern India,earthquake,isc_3964995,isc,,,,,,,,,
3965008,2001-09-12 18:14:37.200000+00:00,23.429,70.178,22.8,NDI,NDI,NDI,4752669,ML,3.4,NDI,Southern India,earthquake,isc_3965008,isc,,,,,,,,,
3965025,2001-09-14 05:48:16.900000+00:00,23.787,70.86,8.6,NDI,NDI,NDI,4752687,ML,3.1,NDI,Southern India,earthquake,isc_3965025,isc,,,,,,,,,
3965035,2001-09-14 23:30:56.800000+00:00,23.411,70.172,11.2,NDI,NDI,NDI,4752698,ML,3.0,NDI,Southern India,earthquake,isc_3965035,isc,,,,,,,,,
3965039,2001-09-15 08:47:48.800000+00:00,23.481,70.176,20.4,NDI,NDI,NDI,4752701,ML,3.3,NDI,Southern India,earthquake,isc_3965039,isc,,,,,,,,,
3965043,2001-09-15 09:54:00.400000+00:00,23.625,70.28,5.0,NDI,NDI,NDI,4752703,ML,3.0,NDI,Southern India,earthquake,isc_3965043,isc,,,,,,,,,
3965045,2001-09-15 13:56:15.900000+00:00,23.516,70.466,15.0,NDI,NDI,NDI,4752704,ML,3.3,NDI,Southern India,earthquake,isc_3965045,isc,,,,,,,,,
3965048,2001-09-15 18:55:05.100000+00:00,23.55,70.332,5.0,NDI,NDI,NDI,4752706,ML,3.1,NDI,Southern India,earthquake,isc_3965048,isc,,,,,,,,,
3965056,2001-09-16 07:52:52.900000+00:00,23.515,70.081,13.5,NDI,NDI,NDI,4752730,ML,3.4,NDI,Southern India,earthquake,isc_3965056,isc,,,,,,,,,
3965076,2001-09-19 14:36:10.600000+00:00,23.503,70.125,15.0,NDI,NDI,NDI,4752754,ML,2.9,NDI,Southern India,earthquake,isc_3965076,isc,,,,,,,,,
2109678,2001-09-20 13:34:31.968000+00:00,23.5019,70.4473,16.0,ISC,ISC,ISC,4846697,MS,3.65,ISC,Southern India,earthquake,isc_2109678,isc,,,,,,,,,
2975701,2001-09-21 02:40:39.835000+00:00,23.4589,70.153,15.0,ISC,ISC,ISC,4846732,MS,3.39,ISC,Southern India,earthquake,isc_2975701,isc,,,,,,,,,
3965107,2001-09-22 21:07:02+00:00,23.641,70.625,29.4,NDI,NDI,NDI,4752778,ML,2.7,NDI,Southern India,earthquake,isc_3965107,isc,,,,,,,,,
3965116,2001-09-24 15:17:30.200000+00:00,23.537,70.31,6.5,NDI,NDI,NDI,4752790,ML,3.1,NDI,Southern India,earthquake,isc_3965116,isc,,,,,,,,,
3965137,2001-09-26 04:32:56.800000+00:00,23.334,70.445,20.4,NDI,NDI,NDI,4752806,ML,3.2,NDI,Southern India,earthquake,isc_3965137,isc,,,,,,,,,
3965194,2001-09-30 12:51:29.600000+00:00,23.592,70.357,10.6,NDI,NDI,NDI,4752854,ML,3.0,NDI,Southern India,earthquake,isc_3965194,isc,,,,,,,,,
3965196,2001-09-30 18:43:38.800000+00:00,23.723,70.396,15.6,NDI,NDI,NDI,4752855,ML,3.0,NDI,Southern India,earthquake,isc_3965196,isc,,,,,,,,,
3333140,2001-10-03 00:48:06.535000+00:00,23.2694,70.2778,26.6,ISC,ISC,ISC,5201564,MW,3.8,NDI,Southern India,earthquake,isc_3333140,isc,,,,,,,,,
3333170,2001-10-03 09:00:40.152000+00:00,23.528,70.2267,15.0,ISC,ISC,ISC,5201593,MW,4.1,NDI,Southern India,earthquake,isc_3333170,isc,,,,,,,,,
3975329,2001-10-05 12:02:11.200000+00:00,23.536,70.665,20.0,NDI,NDI,NDI,4760256,ML,2.8,NDI,Southern India,earthquake,isc_3975329,isc,,,,,,,,,
3975348,2001-10-08 00:52:34.200000+00:00,23.535,70.495,5.0,NDI,NDI,NDI,4760269,ML,3.4,NDI,Southern India,earthquake,isc_3975348,isc,,,,,,,,,
3975396,2001-10-14 08:42:34.100000+00:00,23.492,70.209,10.0,NDI,NDI,NDI,4760304,MW,3.4,NDI,Southern India,earthquake,isc_3975396,isc,,,,,,,,,
3975407,2001-10-14 19:57:11.500000+00:00,23.557,70.261,5.0,NDI,NDI,NDI,4760311,ML,3.5,NDI,Southern India,earthquake,isc_3975407,isc,,,,,,,,,
3975414,2001-10-15 12:41:42.400000+00:00,24.226,70.784,5.2,NDI,NDI,NDI,4760317,ML,3.3,NDI,India-Pakistan border region,earthquake,isc_3975414,isc,,,,,,,,,
3975456,2001-10-19 16:49:01.400000+00:00,23.572,70.266,11.6,NDI,NDI,NDI,4760370,ML,2.9,NDI,Southern India,earthquake,isc_3975456,isc,,,,,,,,,
3975474,2001-10-21 00:47:32.600000+00:00,23.229,70.447,11.3,NDI,NDI,NDI,4760386,ML,2.9,NDI,Southern India,earthquake,isc_3975474,isc,,,,,,,,,
3334753,2001-10-21 08:31:55.816000+00:00,23.4131,70.5725,15.0,ISC,ISC,ISC,5203209,mb,3.65,ISC,Southern India,earthquake,isc_3334753,isc,,,,,,,,,
3975530,2001-10-27 01:07:16.300000+00:00,23.573,70.268,13.3,NDI,NDI,NDI,4760432,ML,3.0,NDI,Southern India,earthquake,isc_3975530,isc,,,,,,,,,
3975540,2001-10-27 15:54:57.400000+00:00,23.386,70.188,30.7,NDI,NDI,NDI,4760440,MW,3.4,NDI,Southern India,earthquake,isc_3975540,isc,,,,,,,,,
3975562,2001-10-29 00:57:23.200000+00:00,23.332,70.137,31.2,NDI,NDI,NDI,4760460,ML,3.1,NDI,Southern India,earthquake,isc_3975562,isc,,,,,,,,,
2976322,2001-10-29 18:11:11.505000+00:00,23.6776,70.0615,35.0,ISC,ISC,ISC,5203941,MS,3.97,ISC,Southern India,earthquake,isc_2976322,isc,,,,,,,,,
3975572,2001-10-29 22:46:53.900000+00:00,23.41,70.26,33.0,NDI,NDI,NDI,4760470,ML,3.2,NDI,Southern India,earthquake,isc_3975572,isc,,,,,,,,,
2428911,2001-10-31 09:17:49.012000+00:00,23.6742,70.0513,15.0,ISC,ISC,ISC,5204081,mb,4.44,ISC,Southern India,earthquake,isc_2428911,isc,,,,,,,,,
4089810,2001-11-02 05:15:51.300000+00:00,23.452,70.335,15.0,NDI,NDI,NDI,4843216,ML,2.8,NDI,Southern India,earthquake,isc_4089810,isc,,,,,,,,,
4089816,2001-11-02 19:54:28.200000+00:00,23.529,70.084,5.0,NDI,NDI,NDI,4843221,ML,3.0,NDI,Southern India,earthquake,isc_4089816,isc,,,,,,,,,
4089886,2001-11-09 08:40:04.800000+00:00,24.016,71.119,5.0,NDI,NDI,NDI,4843264,ML,2.9,NDI,Northern India,earthquake,isc_4089886,isc,,,,,,,,,
4089904,2001-11-11 03:23:56.600000+00:00,23.521,70.236,1.4,NDI,NDI,NDI,4843278,ML,2.8,NDI,Southern India,earthquake,isc_4089904,isc,,,,,,,,,
4089931,2001-11-12 22:22:44.400000+00:00,23.444,70.306,21.6,NDI,NDI,NDI,4843295,ML,2.7,NDI,Southern India,earthquake,isc_4089931,isc,,,,,,,,,
4089964,2001-11-14 18:55:00.200000+00:00,23.449,70.125,22.0,NDI,NDI,NDI,4843333,ML,3.4,NDI,Southern India,earthquake,isc_4089964,isc,,,,,,,,,
4089988,2001-11-16 22:12:51.300000+00:00,23.442,70.313,15.0,NDI,NDI,NDI,4843356,ML,2.9,NDI,Southern India,earthquake,isc_4089988,isc,,,,,,,,,
4089990,2001-11-17 08:23:16.500000+00:00,23.663,70.113,15.0,NDI,NDI,NDI,4843357,ML,3.1,NDI,Southern India,earthquake,isc_4089990,isc,,,,,,,,,
2932596,2001-11-17 20:31:04.955000+00:00,23.6513,70.165,15.0,ISC,ISC,ISC,5250082,mb,4.3,ISC,Southern India,earthquake,isc_2932596,isc,,,,,,,,,
4090009,2001-11-20 07:44:51.700000+00:00,23.567,70.956,10.0,NDI,NDI,NDI,4843379,ML,3.3,NDI,Southern India,earthquake,isc_4090009,isc,,,,,,,,,
4090016,2001-11-21 07:29:57.900000+00:00,23.391,70.26,20.3,NDI,NDI,NDI,4843384,ML,3.0,NDI,Southern India,earthquake,isc_4090016,isc,,,,,,,,,
4090018,2001-11-21 10:06:44.600000+00:00,23.501,70.074,10.0,NDI,NDI,NDI,4843385,ML,2.7,NDI,Southern India,earthquake,isc_4090018,isc,,,,,,,,,
4090028,2001-11-22 03:15:12.500000+00:00,23.194,70.445,15.0,NDI,NDI,NDI,4843394,ML,3.0,NDI,Southern India,earthquake,isc_4090028,isc,,,,,,,,,
4090034,2001-11-23 09:54:49.100000+00:00,23.281,70.45,20.0,NDI,NDI,NDI,4843400,ML,2.9,NDI,Southern India,earthquake,isc_4090034,isc,,,,,,,,,
2727540,2001-11-24 02:42:41.663000+00:00,23.593,70.5727,15.0,ISC,ISC,ISC,5250584,MW,4.1,NDI,Southern India,earthquake,isc_2727540,isc,,,,,,,,,
4090064,2001-11-27 19:48:38.400000+00:00,23.536,70.182,5.0,NDI,NDI,NDI,4843438,ML,3.1,NDI,Southern India,earthquake,isc_4090064,isc,,,,,,,,,
4090068,2001-11-28 08:05:57.300000+00:00,23.438,70.408,20.0,NDI,NDI,NDI,4843440,ML,3.0,NDI,Southern India,earthquake,isc_4090068,isc,,,,,,,,,
2764403,2001-12-01 22:03:26.451000+00:00,23.3602,70.2269,22.9,ISC,ISC,ISC,5280980,MW,4.4,NDI,Southern India,earthquake,isc_2764403,isc,,,,,,,,,
4176524,2001-12-03 06:29:02.500000+00:00,23.435,70.011,18.5,NDI,NDI,NDI,4907959,ML,3.5,NDI,Southern India,earthquake,isc_4176524,isc,,,,,,,,,
4176527,2001-12-03 08:36:09.600000+00:00,23.409,70.043,5.0,NDI,NDI,NDI,4907962,ML,3.4,NDI,Southern India,earthquake,isc_4176527,isc,,,,,,,,,
4176533,2001-12-03 20:05:04.100000+00:00,23.436,70.371,10.0,NDI,NDI,NDI,4907966,ML,3.1,NDI,Southern India,earthquake,isc_4176533,isc,,,,,,,,,
4176552,2001-12-07 18:09:43.700000+00:00,23.418,70.316,27.0,NDI,NDI,NDI,4907986,ML,3.1,NDI,Southern India,earthquake,isc_4176552,isc,,,,,,,,,
4176583,2001-12-11 14:02:34.800000+00:00,23.094,70.476,15.0,NDI,NDI,NDI,4908015,ML,3.0,NDI,Southern India,earthquake,isc_4176583,isc,,,,,,,,,
2974469,2001-12-12 15:00:20.164000+00:00,23.6098,70.4988,15.0,ISC,ISC,ISC,5281952,mb,3.91,ISC,Southern India,earthquake,isc_2974469,isc,,,,,,,,,
4176595,2001-12-12 17:13:40.400000+00:00,23.18,70.339,15.0,NDI,NDI,NDI,4908027,ML,3.2,NDI,Southern India,earthquake,isc_4176595,isc,,,,,,,,,
4176609,2001-12-13 20:09:33+00:00,23.473,70.316,19.6,NDI,NDI,NDI,4908040,ML,3.0,NDI,Southern India,earthquake,isc_4176609,isc,,,,,,,,,
4176620,2001-12-15 11:53:32.200000+00:00,23.535,70.36,15.0,NDI,NDI,NDI,4908049,ML,3.0,NDI,Southern India,earthquake,isc_4176620,isc,,,,,,,,,
4176634,2001-12-16 18:38:21.400000+00:00,23.414,70.34,22.7,NDI,NDI,NDI,4908063,ML,3.0,NDI,Southern India,earthquake,isc_4176634,isc,,,,,,,,,
4176640,2001-12-17 07:44:00.200000+00:00,23.633,70.746,15.0,NDI,NDI,NDI,4908068,ML,3.2,NDI,Southern India,earthquake,isc_4176640,isc,,,,,,,,,
4176660,2001-12-20 23:20:13.100000+00:00,23.543,70.05,23.0,NDI,NDI,NDI,4908089,ML,3.1,NDI,Southern India,earthquake,isc_4176660,isc,,,,,,,,,
2974659,2001-12-21 17:33:21.913000+00:00,23.5996,70.0837,15.0,ISC,ISC,ISC,5283031,MS,4.08,ISC,Southern India,earthquake,isc_2974659,isc,,,,,,,,,
4176689,2001-12-24 07:18:49.800000+00:00,23.388,70.213,5.0,NDI,NDI,NDI,4908121,ML,3.3,NDI,Southern India,earthquake,isc_4176689,isc,,,,,,,,,
4176727,2001-12-28 03:53:51.700000+00:00,23.491,70.46,20.4,NDI,NDI,NDI,4908153,ML,3.1,NDI,Southern India,earthquake,isc_4176727,isc,,,,,,,,,
4495821,2002-01-04 13:13:05.300000+00:00,23.566,70.082,5.0,NDI,NDI,NDI,5077818,ML,3.5,NDI,Southern India,earthquake,isc_4495821,isc,,,,,,,,,
2708512,2002-01-09 23:52:44.274000+00:00,23.5634,70.4288,15.0,ISC,ISC,ISC,5342017,MS,3.72,ISC,Southern India,earthquake,isc_2708512,isc,,,,,,,,,
4495951,2002-01-17 05:46:20.500000+00:00,23.729,70.081,10.0,NDI,NDI,NDI,5077931,ML,3.4,NDI,Southern India,earthquake,isc_4495951,isc,,,,,,,,,
4495953,2002-01-17 11:43:57.800000+00:00,23.975,70.041,5.0,NDI,NDI,NDI,5077932,MD,3.2,NDI,Southern India,earthquake,isc_4495953,isc,,,,,,,,,
2970459,2002-01-18 13:44:50.885000+00:00,23.452,70.2721,15.9,ISC,ISC,ISC,5342829,mb,4.23,ISC,Southern India,earthquake,isc_2970459,isc,,,,,,,,,
4495967,2002-01-19 18:17:33.300000+00:00,23.451,70.207,15.0,NDI,NDI,NDI,5077944,ML,2.7,NDI,Southern India,earthquake,isc_4495967,isc,,,,,,,,,
4496014,2002-01-23 16:34:45+00:00,23.649,70.367,11.9,NDI,NDI,NDI,5077980,ML,2.9,NDI,Southern India,earthquake,isc_4496014,isc,,,,,,,,,
4496035,2002-01-26 16:16:30.800000+00:00,23.5,70.484,3.5,NDI,NDI,NDI,5077999,ML,3.5,NDI,Southern India,earthquake,isc_4496035,isc,,,,,,,,,
4496049,2002-01-27 23:04:04.300000+00:00,23.918,70.12,18.7,NDI,NDI,NDI,5078011,ML,3.5,NDI,Southern India,earthquake,isc_4496049,isc,,,,,,,,,
4496051,2002-01-28 02:36:53.200000+00:00,23.636,70.164,18.5,NDI,NDI,NDI,5078012,ML,3.3,NDI,Southern India,earthquake,isc_4496051,isc,,,,,,,,,
4496071,2002-01-29 10:48:55.400000+00:00,23.514,70.064,10.0,NDI,NDI,NDI,5078024,ML,3.1,NDI,Southern India,earthquake,isc_4496071,isc,,,,,,,,,
4496074,2002-01-29 17:42:03.200000+00:00,23.413,71.31,10.0,NDI,NDI,NDI,5078027,ML,3.2,NDI,Southern India,earthquake,isc_4496074,isc,,,,,,,,,
4496093,2002-01-31 15:31:01.300000+00:00,23.556,70.296,12.0,NDI,NDI,NDI,5078043,ML,3.2,NDI,Southern India,earthquake,isc_4496093,isc,,,,,,,,,
4626697,2002-02-02 21:37:55.100000+00:00,23.487,70.228,10.0,NDI,NDI,NDI,5163524,MW,3.4,NDI,Southern India,earthquake,isc_4626697,isc,,,,,,,,,
4626719,2002-02-05 13:40:16.400000+00:00,23.532,70.461,20.0,NDI,NDI,NDI,5163546,ML,2.9,NDI,Southern India,earthquake,isc_4626719,isc,,,,,,,,,
4626744,2002-02-08 04:10:49.800000+00:00,23.545,70.402,30.0,NDI,NDI,NDI,5163571,ML,3.0,NDI,Southern India,earthquake,isc_4626744,isc,,,,,,,,,
4626834,2002-02-13 05:24:50+00:00,23.657,70.07,5.0,NDI,NDI,NDI,5163635,ML,3.1,NDI,Southern India,earthquake,isc_4626834,isc,,,,,,,,,
4626864,2002-02-15 20:51:22.200000+00:00,23.432,70.362,33.0,NDI,NDI,NDI,5163656,MW,3.6,NDI,Southern India,earthquake,isc_4626864,isc,,,,,,,,,
3187572,2002-02-16 13:12:07.461000+00:00,23.7788,70.8523,35.0,ISC,ISC,ISC,5396045,mb,3.58,ISC,Southern India,earthquake,isc_3187572,isc,,,,,,,,,
4626882,2002-02-16 14:44:32.700000+00:00,23.802,70.742,5.0,NDI,NDI,NDI,5163667,ML,3.2,NDI,Southern India,earthquake,isc_4626882,isc,,,,,,,,,
4626903,2002-02-18 03:58:01.900000+00:00,23.579,70.116,5.0,NDI,NDI,NDI,5163684,ML,3.9,NDI,Southern India,earthquake,isc_4626903,isc,,,,,,,,,
4626905,2002-02-18 05:17:35.300000+00:00,23.57,70.108,5.0,NDI,NDI,NDI,5163685,ML,3.3,NDI,Southern India,earthquake,isc_4626905,isc,,,,,,,,,
3753782,2002-02-20 04:57:36.762000+00:00,23.6129,70.1196,15.0,ISC,ISC,ISC,5396342,mb,4.0,ISC,Southern India,earthquake,isc_3753782,isc,,,,,,,,,
4626946,2002-02-21 22:54:20.800000+00:00,23.491,70.332,38.0,NDI,NDI,NDI,5163715,ML,2.9,NDI,Southern India,earthquake,isc_4626946,isc,,,,,,,,,
4626948,2002-02-21 23:41:59.300000+00:00,23.488,70.354,20.0,NDI,NDI,NDI,5163716,ML,3.0,NDI,Southern India,earthquake,isc_4626948,isc,,,,,,,,,
4626954,2002-02-22 15:11:36.700000+00:00,23.467,70.235,20.0,NDI,NDI,NDI,5163723,ML,3.0,NDI,Southern India,earthquake,isc_4626954,isc,,,,,,,,,
4747074,2002-03-02 04:21:03.500000+00:00,23.644,70.479,12.6,NDI,NDI,NDI,5254100,MW,3.7,NDI,Southern India,earthquake,isc_4747074,isc,,,,,,,,,
4747175,2002-03-05 10:24:02.200000+00:00,23.4,70.029,18.4,NDI,NDI,NDI,5254181,MW,3.4,NDI,Southern India,earthquake,isc_4747175,isc,,,,,,,,,
4747195,2002-03-05 14:52:05.300000+00:00,23.587,70.402,15.0,NDI,NDI,NDI,5254189,ML,2.9,NDI,Southern India,earthquake,isc_4747195,isc,,,,,,,,,
4747234,2002-03-07 07:18:55.300000+00:00,23.383,70.351,24.7,NDI,NDI,NDI,5254246,ML,3.1,NDI,Southern India,earthquake,isc_4747234,isc,,,,,,,,,
4747254,2002-03-09 11:53:24.200000+00:00,23.386,70.201,23.3,NDI,NDI,NDI,5254260,ML,3.3,NDI,Southern India,earthquake,isc_4747254,isc,,,,,,,,,
4747285,2002-03-13 23:47:47.700000+00:00,23.773,70.707,9.7,NDI,NDI,NDI,5254318,ML,3.1,NDI,Southern India,earthquake,isc_4747285,isc,,,,,,,,,
4747334,2002-03-16 10:32:11+00:00,23.489,70.373,19.8,NDI,NDI,NDI,5254380,ML,3.1,NDI,Southern India,earthquake,isc_4747334,isc,,,,,,,,,
4747458,2002-03-20 03:37:30.500000+00:00,23.511,70.083,4.1,NDI,NDI,NDI,5254525,ML,3.1,NDI,Southern India,earthquake,isc_4747458,isc,,,,,,,,,
4747549,2002-03-24 05:35:00+00:00,23.444,70.374,23.8,NDI,NDI,NDI,5254619,ML,3.4,NDI,Southern India,earthquake,isc_4747549,isc,,,,,,,,,
4747585,2002-03-26 18:03:36.300000+00:00,23.575,70.257,10.0,NDI,NDI,NDI,5254655,ML,3.3,NDI,Southern India,earthquake,isc_4747585,isc,,,,,,,,,
4747617,2002-03-27 15:27:16.300000+00:00,23.46,70.214,10.0,NDI,NDI,NDI,5254691,ML,3.1,NDI,Southern India,earthquake,isc_4747617,isc,,,,,,,,,
