latitude,longitude,pga_475_overall,pga_2475_overall,pga_475_bg
22.200000000000003,69.09999999999994,0.08039337702043542,0.15640274620844477,0.007127028010580363
22.200000000000003,69.19999999999993,0.08043678398173047,0.15615220373274732,0.007221920545706328
22.200000000000003,69.29999999999993,0.08071801822027269,0.1565698703202239,0.007304182905391615
22.200000000000003,69.39999999999992,0.08083800706552204,0.15662051007408517,0.007375415139760769
22.200000000000003,69.49999999999991,0.08080381242261747,0.156311753729163,0.007436325795928344
22.200000000000003,69.59999999999991,0.08102075659881736,0.15668682535367429,0.007486533519369802
22.200000000000003,69.6999999999999,0.08108946593593613,0.15671015039156472,0.007526628128356819
22.200000000000003,69.7999999999999,0.0810105581277352,0.15638358408906705,0.007556075513207939
22.200000000000003,69.89999999999989,0.0811803157891598,0.15674285038451988,0.007573187982450163
22.200000000000003,69.99999999999989,0.08119556987224191,0.15674923669070356,0.0075774017667958925
22.200000000000003,70.09999999999988,0.08105041115058911,0.15639897006281508,0.007567171697088518
22.200000000000003,70.19999999999987,0.08113588230818479,0.15672250937272544,0.007540070674394023
22.200000000000003,70.29999999999987,0.08104569969835308,0.15667695059873432,0.0074951012705952915
22.200000000000003,70.39999999999986,0.08077041285970876,0.15625233008556683,0.0074305504804306486
22.200000000000003,70.49999999999986,0.0807024509181808,0.15647695447538998,0.007344085307913956
22.200000000000003,70.59999999999985,0.08043059460311408,0.1562961292674861,0.0072347625077316645
22.200000000000003,70.69999999999985,0.07993534127845456,0.15568295171048677,0.007100664338276137
22.200000000000003,70.79999999999984,0.0796105884986155,0.15564945811052955,0.006938381037608148
22.200000000000003,70.89999999999984,0.07900544429089741,0.15507040937719627,0.00674062188949699
22.200000000000003,70.99999999999983,0.07803692906550137,0.15378652608694754,0.006501135606282459
22.200000000000003,71.09999999999982,0.07696951918584853,0.15255552368089098,0.0062027484702739475
22.200000000000003,71.19999999999982,0.0750083816700986,0.14956120840244513,0.005820187975526915
22.200000000000003,71.29999999999981,0.07127961654923845,0.14290797766877536,0.0053455825326579305
22.200000000000003,71.3999999999998,0.06436115763782274,0.1294345586434559,0.004821935381690195
22.200000000000003,71.4999999999998,0.052474498534757,0.10393863021800424,0.004314080679038525
22.300000000000004,68.0,0.06026115329754367,0.12037749616426842,0.004540360105067788
22.300000000000004,68.1,0.0702341073865415,0.1407204749107719,0.005112227938043471
